fname,summary
test_243,"제임스는 케이트에게 새 가구를 보여주며 칭찬합니다. 케이트는 자신의 카펫이 예전 카펫 같다고 생각하지만, 제임스는 더러워서 새 것이 아니라고 합니다. 제임스도 중국 여행 때 그곳에서 샀다고 합니다. 케이트가 중국 가구를 청소했음을 알게 된 후, 제임스는 그 가구를 새 카펫처럼 보입니다. 제임스도 이에 동의합니다. 러그는 새 가구가 더러워서 두 번 청소한 것이라고 설명합니다. 제임스도 그 가구의 청소 경험을 공유합니다. 케이트를 설득합니다. 제임스는 새로운 가구를 발견하고 기뻐합니다."
test_244,"Bill은 #Person1#에게 조깅, 수영, 핸드볼, 댄스 수업을 듣는 하루 운동 일정을 설명한다. 수업이 끝난 후 Bill의 댄스 수업에 대한 의견도 묻는다. #Pson2#는 이 사실을 모르겠다고 답한다. 그러나 나중에 알게 될 것이라고 한다. 그날은 댄스 수업이다. Bill이 댄스 수업을 듣고 있다는 사실에 기뻐한다. 그는 Bill에게 이 사실을 알려주려 한다. 그러나 Bill도 댄스 수업을 듣지 않기로 한다.다. 대신 그녀는 댄스 수업을 듣기로 한다. 그의 춤 수업에 참여하기로 한다."
test_245,"#Person1#은 마켓에게 과학 과목에 등록할 것을 조언하지만, 마켓은 과학을 전공하지 않는 학생들을 위해 좋은 입문 과목을 준비해야 한다고 말한다. 그는 수학과목이 성적에 좋지 않다고 말한다. 마켓는 그 과목이 좋은 선택이 될 수 있다고 생각한다. 또한, 자신의 입문 과목의 필요성에 대해서도 이야기한다. #Freud는 수학과목을 선호한다. Freth는 이에 동의한다. 그들은 고등학교에서 성적이 좋지 않음을 인정한다. 그들은 둘 다 그 과목을 받아들인다."
test_246,"Tim은 #Person1#에게 환경 친화적인 삶을 사는 방법에 대해 이야기한다. 그는 과학 수업에서 환경에 대해 많이 배웠고, 생활에서 뭘 할 수 있을지 알아보기 위해 노력할 것이라고 설명한다. 그는 또한 학교에 있을 때 재활용 종이를 줄이고, 학교 매점에서 지역 농산물을 이용하는 것을 권장한다고 한다. Tim의 다른 주제는 재활용 자판기 문제다. 그는 자판기가 없어야 한다고 생각한다. 또한 학교 매점의 경우 월요일에 고기 없는 날을 시행하고 있다고 한다. 이에 대한 의견도 공유한다."
test_247,#Person1#은 토니에게 크리스마스를 맞아 일이 잘 풀리지 않아 피곤하다고 말합니다. 토니는 바쁜 상황에서도 아이들을 위해 크리스마스 선물을 파는 것이 불쾌한 일이라고 느낍니다. 그들은 크리스마스가 더 많은 업무와 두통만 줄 뿐이라고 생각합니다. 토니가 실망한 이유는 아직 해결되지 않았기 때문입니다. 그들은 크리스마스 전에 아이들 선물을 파는 것에 대해 불평합니다. #Ferson2#는 그 상황이 끔찍하다고 생각합니다. 그들은 타협할 수 없습니다. 결국 토니는 실망하게 됩니다.
test_248,"Bill은 파티에서 Sue에게 자신의 생일 케이크를 먹어보라고 제안하지만, Sue는 거부한다. 대신 두 사람은 각자 다른 케이크와 샐러드를 가져와서 함께 먹기로 한다. 이후 그들은 뜨거운 스프를 가져다주기로 한다. 이 파티에 함께 가기로 한다. 그 후 그들은 나중에 레스토랑에 가서 논의하기로 한다. 이 사실을 나중에 알려줄 것이다. 이 파티를 위해 준비 중이다. 이를 계기로 Bill의 생일 케이크가 멋지다고 느낀다. 그들은 함께 식사하기로 한다. 파티가 재미있어진다. 그들은 나중에 식사를 할 예정이다."
test_249,#Person2#는 여름 옷이 세일 중이라 치마를 찾으려 했습니다. 그러나 해당 티셔츠가 마음에 들어 160위안을 지불하고 구매합니다. 그녀는 치마와 바지를 모두 원해서 결국 160위안에 거래를 완료합니다. #person1#은 그녀를 위해 치마를 찾아주었습니다. 그들은 이 섹션에 만족하여 구매했습니다. 비용은 160위안이었습니다. 최종 결정. 그들은 다음 순서에 가기로 했습니다. 그들은 가격을 논의한 후 합의했습니다. 그들은 그들은 가격을 협의했습니다. 그들은 가격 협상을 완료했습니다.
test_250,#Person1#은 지난달 예약한 항공권을 최근 재확인하지 않아 예약이 취소되었습니다. #Peron2#는 항공권 구매를 위해 다음 비행기를 타고 싶다고 말했습니다. 그는 다시 항공권을 예약하고 싶다고 했습니다. 그러나 현재 항공편이 바빠서 다른 항공권을 구할 수 없습니다. 대신 비행기를 타기로 결정합니다. #Andy Melissa는 국제선이라는 이유로 72시간 내에 재확인이 필요하다고 설명합니다. 그녀는 여전히 바쁘다고 답합니다. 그녀는 계속 질문을 합니다.
test_251,#Person2#의 가족은 부활절에 교회에 가서 점심을 먹으며 교회에 갈 예정이다. #Ferson1#은 아이들을 발견하고 도망가라고 경고한다. #Ars. 이준은 이에 놀란다. 그들은 파티에 온 것을 계기로 서로에게 무엇을 줄 것인지 이야기한다. #Pers. 이준의 아이들은 집에 남겨두어야 한다. 이준은 도망가려 한다. 그러나 그 이유는 알지 못하기 때문이다. 이는 파티가 끝난 후 아이들과 함께 집으로 돌아와서이다. 이준은 이를 이해하게 된다.
test_252,#Person1#은 토니에게 상처 주는 말을 해달라고 요청합니다. #Peron2#는 토니가 협력하도록 유도하기 위해 좋은 행동에는 보상을 주고 나쁜 기분 등에 대해 처벌을 강조하라고 조언합니다. 또한 토니가 원하는 행동을 거부할 때 벌을 주라고 제안합니다. 이는 토니의 협력을 유도하기 위한 방법입니다. 하지만 가끔 부모님은 그의 나쁜 습관 때문에 위협을 느낀다고 말합니다. 이에 대한 보상 대신 조언을 제공하기로 합니다. 대화는 자연스럽게 진행됩니다. 결국 토니는 동의하게 됩니다.
test_253,#Person1#은 자신의 친구 Julie와 Alex가 결혼한다는 소식을 듣고 놀랍니다. 그들은 스트립 클럽에서 만나 총각 파티를 열기로 했습니다. 처음에는 조심스러운 생각이었지만 #Fantine이 친구 Wendy도 결혼하게 되어 기뻐합니다. 그들은 친구들의 파티를 준비 중이라고 이야기합니다. 결국 그들은 그들의 파티를 어떻게 준비할지 논의합니다. #Funtantin은 기쁘게 대화를 마무리합니다. 그들은 또한 친구들의 결혼에 대한 이야기를 나눕니다.
test_254,#Person2#는 투표용지를 어디서 받을 수 있는지 몰라서 도움을 요청합니다. #A씨가 이를 도와줍니다. A씨는 투표 부스로 가셔서 투표하면 된다고 안내합니다. 또한 투표용지 수령 방법에 대해서도 설명합니다. A씨는 감사의 뜻을 전합니다. A씨의 도움에 감사함을 표합니다. A 씨는 계속해서 질문을 이어갑니다. A씨에게는 투표용지가 전달됩니다. A씨가 투표 부스에서의 투표가 완료될 때까지 기다리라고 안내합니다. 그녀는 또한 A씨의 개인 정보도 제공합니다. 이에 따라 A 씨는 감사해합니다.
test_255,"#Person1#은 회사가 곧 인원 감축을 할 것이라는 소식을 듣고 걱정하고 있습니다. 조지, 앤디, 리사, 마이클에 대한 소문을 들었기 때문인데, 그들은 모두 잘 대처할 수 있는 사람이라 안심하고 있습니다. 하지만 나로서는 걱정할 필요가 없습니다. 그 상황에 대해 걱정하면서도 동료들도 아침에 무엇을 입을지 고민하고 있습니다. #Peron2#도 걱정하고 있다는 것을 알 수 있습니다. 그래서 그들은 걱정하지 않습니다. 그들은 분위기가 숨막히다고 느끼고 있습니다. 그들은 함께 일하는 동료들의 복장에 대해서도 이야기합니다."
test_256,"#Person2#는 새 영화를 보지 않고 중국 드라마 '중국식 이혼'을 보고 있다. 두 사람 모두 이 영화가 우리의 삶과 가깝다고 생각하며, 결혼에 대한 관점을 바꾸기 어렵다고 생각한다. 그들은 중국의 독자 세대가 결혼에 대해 무지하다고 동의한다. 그들은 관계나 결혼을 중요하게 보지 않는다고 결론짓는다. 그들은 결혼에도 똑같은 원칙이 적용된다고 이야기한다. 그들은 또한 급할수록 일을 망친다는 말도 언급한다. 이들은 결혼에도 똑같이 적용되는 원칙이 있음을 깨닫는다. 두 사람은 결혼에도 적용된다고 믿는다."
test_257,"#Person1#과 Judy는 예산 목록을 논의하며 교통비, 호텔비, 예산 절감에 대해 논의합니다. 그들은 저렴한 호텔을 선택하면 숙소 질이 개선될 수 있다는 데 동의합니다. 결국, 그들은 청년호스텔을 선택하기로 결정합니다. Juedy는 이를 받아들입니다. 그들은 이를 위해 저렴한 호텔 대신 더 저렴한 옵션을 선택하기로 합니다. #Flowing은 이를 긍정적으로 평가합니다. 그들은 최종적으로 동의합니다. 그들은 결정을 내립니다. 그들은 미래를 위해 좋은 호텔을 택하기로 합니다. 그들은 결정합니다."
test_258,#Person1#은 #Peron2#에게 메리가 어제 제로드와 결혼했다고 전합니다. 두 사람 모두 놀라워합니다. 메리는 파리에 사는 자신의 딸에 대해 이야기합니다. #Prish는 놀랍다고 느낍니다. 둘은 딸의 결혼 소식을 듣고 놀랍니다. 그들은 내일 만나기로 합니다. 둘은 결혼에 대한 이야기를 나눕니다. 그들은 파리에 있는 딸에 대해서도 이야기합니다. 결국 둘은 놀립니다. 그들은 다음 날은 메리의 결혼에 대해 다시 이야기합니다. 둘은 기쁘게 생각합니다.
test_259,"#Person2#는 지갑을 도난당해 택시에서 주머니에서 빠져 다른 사람에게 돈을 빌리려 합니다. 다른 사람이 도와줄 수 있는지 물어보고, 함께 가기로 합니다. 처음에는 망설였으나 나중에 동의합니다. 잠시 후에 함께 갈 수 있게 됩니다. 그들은 함께 주유소에 갈 예정입니다. 잠시 후에 다시 가기로 했습니다. 최종 결정합니다. #person1#은 기다릴 것입니다. 기다려주겠다고 합니다. 결국 함께 갈 것입니다. 그들은 함께 가게를 이용할 것입니다. 그들은 내일도 일을 할 예정입니다. 그들은 함께 여행할 계획입니다."
test_260,"#Person1#은 #Pson2#에게 주요 공급업체 두 곳과 U-Tunes가 합병한다는 소식을 전하며, 그 양측의 경쟁이 치열했기 때문일 것이라고 설명한다. 그들은 합병이 더 나은 선택이라고 판단한 것 같다고 한다. 그러나 마지막에는 치열한 경쟁 상황을 피하기 위한 전략일 수 있다고 덧붙인다. 그렇지 않다는 사실에 놀란다. #Pass는 패배할 경우 합류하라는 말을 듣는다. 결국 그들은 합병을 받아들인다는 것이다."
test_261,"#Person1#은 조의 새 조수인 톰이 거만하다고 생각하지만, 조는 그가 자신의 상사라고 말한다. 대화 중 톰은 자신이 인사하지 않는다고 말한다. 조는 이에 동의하지 않는다. 그는 자신의 업무 능력에 대해 언급한다. 톰은 자신도 그 의견을 가지고 있지 않다고 설명한다. 조는 이를 놀린다. 톰은 이에 놀란다. 그들은 서로 다른 의견을 가지고 있다. 조는 어떻게 대답할지를 논의한다. 그들은 서로의 의견을 이해하지 못한다.다. 이후 대화는 마무리된다. 대화는 끝난다."
test_262,"Sarah는 #Person1#에게 회의가 제대로 작동하지 않아 불만을 제기했으며, 회의 주제가 사무실 워크플로우 개선이었음을 설명했지만, 충분하지 않은 세부사항으로 인해 짧은 시간 안에 충분한 정보를 전달하기 어려웠다고 말합니다. 그래서 그는 간단하고 간결하게 회의하는 방법을 제안합니다. #Pson2#는 이를 시도해 보려고 합니다. 그들은 다음 회의에 대해서도 논의하기로 합니다. 그들은 이를 시도할 것입니다. 그들은 회의의 주요 포인트만 언급하거나 회의 후에 관련 사람들과 이야기하는 방식으로 해결하기로 합니다."
test_263,"#Person2#는 자신이 진행하는 이슬람 프로그램에서 사람들이 메카로 순례 간다고 설명합니다. 그들은 전통적으로 하즈에 가는 사람들이 사고의 가능성이 높기 때문에 순례자를 제한한다고 이야기합니다. 또한, 일부 사람들은 종교적 이유로 루르드에서의 치유를 원한다고 언급합니다. #Fred는 사람들이 믿는 믿음과 그 믿음이 마음의 변화를 일으켜 치유한다고 믿습니다. 한편, #Peron1#은 프랑스에서 마법 같은 것이 없다고 생각합니다. #Prish Brown은 이에 대해 설명합니다."
test_264,#Person1#은 Mike에게 Jenny가 그와 데이트 신청을 할 용기가 없다고 말합니다. MiKe는 그녀에게 자신의 감정을 솔직히 표현하라고 조언합니다. 그들은 결국 그녀의 마음을 얻기 위해 시도해보기로 결정합니다. 하지만 그녀가 거절할 경우 세상이 끝나는 게 아니라는 것을 깨닫게 됩니다. 그녀는 이를 받아들이기 어려워합니다. 결국 그들은 서로에게 감정을 공유하는 대화를 나눕니다. 그들은 데이트를 신청하기로 합니다. Mi Kevin은 Norman이 제안한 것에 대해 이야기합니다.
test_265,"#Person2#는 #Pson1#에게 화를 완화하기 위한 방법으로 음악을 듣기, 조깅, 요가, 산책 등을 조언합니다. 또한, #Phils에게 운동과 운동을 권장합니다. #Prephins도 이에 동의합니다. 그들은 운동으로 마음을 가라앉히기를 원합니다. 또한 산책도 제안합니다. 이에 대한 답변을 받습니다. 결국 그들은 산책을 하기로 결정합니다. 대화는 자연스럽게 진행됩니다. 결국 둘은 운동의 중요성에 대해 논의하게 됩니다. 결국 그들은 동의합니다. 결국 그들은 걷기로 결정합니다."
test_266,"#Person1#은 뉴질랜드의 삼촌 Bill과 그의 아내 Jane이 자신의 사촌임을 알게 됩니다. 그러나 아빠는 Bill의 딸 Sarah가 자신의 외삼촌이며 내년에 유럽 여행을 계획 중이라고 설명합니다. 또한, 두 사람은 각각의 가족이 내년에 방문할 계획에 대해서도 이야기합니다. 아빠는 그들의 방문 계획을 확인합니다. 그들은 내년에 유럽 여행 계획이 있다고 합니다. 그들은 함께 방문할 예정입니다. 아빠는 그들이 방문할 나라들에 대해 이야기하며 내년에 유럽으로 여행을 갈 계획임을 언급합니다."
test_267,#Person1#이 Stuart 씨를 도시 마라톤 대회에서 우승한 것을 축하합니다. 그들은 서로에게 격려의 말을 전합니다. 그는 아이들이 결승선으로 달려가는 것을 봤다고 말합니다. 그들은 매우 흥분된 시간을 보냈습니다. 그는 또한 자신의 아이들과 함께 경기를 관람했습니다.stuart 씨는 매우 기쁘게 생각합니다. 그는 아이들을 격려했습니다. 경기 후 그들은 함께 결승선으로 향하는 것을 봤습니다. 이에 대해 이야기를 나눕니다. 그들은 모두 기쁜 감정을 표현합니다. 그는 계속 주장을 맡았습니다. 그는 격려했습니다. 그는 마침내 결승선을 달렸습니다.
test_268,"#Person2#는 아이들을 위한 스니커즈 5켤레를 구매하려 했지만, 가격이 너무 비싸 부담스러워 했습니다. 이에 따라 그는 면세점에서 $300을 넘을 수 없다고 설명하며 아내를 위해 향수 한 병을 구매했습니다. 아내는 DENY 브랜드의 향수를 원했고, #Pson1#은 그 향수를 추천했습니다. 그러나 아내는 $60에 구매했음을 알게 되었습니다. 그녀는 가짜임을 알고 있었습니다. 그래서 두 사람은 더 이상 참을 수 없었습니다. 결국 #Pretory에서 구매했습니다."
test_269,#Person1#는 영국으로 전화하고 싶어 로밍 요금이 너무 비싸다고 생각하여 현지 SIM 카드를 사용하는 것을 제안합니다. 홍은 그 비용을 절감할 수 있게 됩니다. 비용은 분당 10위안입니다. 홍는 그 비용을 저렴하게 구입할 수 있어 기쁘습니다. 대화는 끝났습니다. 비용은 예상보다 저렴하게 청구되었습니다. 고객은 이에 대해 만족해했습니다.습니다. 그는 계약을 체결했습니다. 고객은 계약서를 받았습니다. 가격은 분당 10위안에 달했습니다.홍은 그 가격에 만족했습니다. 고객 씨는 인상적이라고 생각합니다.
test_270,"Mr. Brown은 #Person1#에게 한 달에 1,800위안을 지불하는 것이 적합하지 않다고 말하고, 채용되면 한 달에 2,500위안을 지급하겠다고 제안합니다. #Pson1.com은 이에 동의합니다. 그들은 매주 토요일과 일요일에 쉬고 매년 유급 휴가를 제공하기로 약속합니다. Martin은 이에 대해 감사함을 느낍니다. Mayn은 급여를 결정하기로 했습니다. 그는 약속에 서명했습니다. Martine은 이를 승인했습니다. 그는 앞으로 더 많은 시간을 가질 것입니다."
test_271,"Barry와 #Person1#은 Paul을 좋아하며, 그들이 서로 다른 성격의 소유자라고 논의한다. 그들은 파티에서 새로운 친구를 사귀는 것을 좋아해 수줍음이 적다고 결론짓는다. 그들은 밖에 나가서 새로운 친구를 사는 것을 좋아한다. Barriy는 그녀를 생일 파티에 초대한다. 그들은 서로 다른 취향을 가진 사람들에 대해 이야기한다. 그들은 서로의 의견을 공유한다. 그들은 오늘 파티에 대해 이야기하기로 한다. Barro는 정중하고 신중하게 행동한다."
test_272,#Person1#은 파사디나나 아카디아에 있는 중간 크기의 집을 구매하려고 합니다. #Peron2#는 #Pson1AP에게 전망이 좋은 집을 추천합니다. #Pre1#는 며칠 내에 결과를 통보하겠다고 약속합니다. 이후 그들은 완벽한 집을 찾기 위해 며칠 내로 계약을 체결할 예정입니다. 이에 대해 정보를 요청합니다. 결과는 며칠 내에 통보될 것입니다. 이에 대해 문의하기로 결정합니다. 이에 대해 자세한 정보를 제공하기로 약속합니다. 그는 곧 연락하기로 합니다. 결과는 내일 내로 통보하기로 합니다.
test_273,"Grant 씨는 샘플을 어디에 둘지 결정하지 못하고 있습니다. #Person2#는 다음 주에 연락하겠다고 약속합니다. Grunt 씨는 이를 승인합니다. 그는 곧 연락하겠다고 합니다. Gr 건t 씨는 다시 연락할 것입니다. Grangt 씨는 감사해합니다. 그는 다음 주 월요일에 연락하기로 합니다. 이에 Grnt 씨는 감사의 뜻을 전합니다. 한편, John은 Mr. Lee에게 전화를 걸어 결정을 내리기 어렵다고 말합니다. Mrs."
test_274,"#Person2#는 #Peron1#에게 PHS에서 Sons까지 가는 직행 버스를 안내하며, 261번을 타는 것을 추천합니다. 하지만 다른 방법은 없다고 설명합니다. 결국 그들은 그 방법을 사용하기로 동의합니다. #person128은 다른 방법을 찾기 위해 노력합니다. 결국, 그들은 그 방법에 대해 동의합니다. 결국 대화는 마무리됩니다. 대화는 진행됩니다. 그들은 260번 버스를 이용하기로 결정합니다. 그 후로 다른 방법을 찾기로 합니다. 그들은 내일 다시 만나기로 합니다."
test_275,"#Person1#이 Mrs. Word를 집까지 태워다 주며, 차 열쇠를 꺼내는 동안 우산을 들어달라고 부탁합니다. Mr. Lee는 이를 들어줍니다. 이후 문이 열리도록 하여 둘은 서로 안부를 묻습니다. 그들은 대화를 나눕니다. 대화는 끝날 무렵에야 집에 도착하게 됩니다. Mr인은 이에 대해 기쁘게 동의합니다. 집은 끔찍하다고 느껴집니다. 가격은 비싸다고 합니다. 그들은 내일 밤 더 많은 우산을 요청합니다. 이에 대해 논의하기로 합니다."
test_276,"#Person2#가 아파서 자켓과 셔츠를 벗고 침대에서 나오도록 요청합니다. 그리고 어깨 엑스레이를 찍자고 제안합니다. 하지만 오늘 밤은 병원에 있는 것이 더 낫다고 합니다. 그래서 그들은 오늘 밤 병원에 있는 것을 권장합니다. #Ferson1#은 이를 동의합니다. #Korean은 이에 동의합니다. 그러나 아직까지는 시간이 없습니다. 결국, 오늘 밤 병원에서 검사를 받는 것이 더 나은 선택입니다. 결론적으로 둘은 동의합니다. 결론적으로 오늘 밤의 검사는 필요합니다."
test_277,#Person2#는 도시에 관광 와서 신용카드가 없어졌습니다. 설리는 이를 도와주며 신용카드를 한 시간 전에 사용한 후 다시 챙기지 않았음을 확인합니다. 고객은 몇 가지 정보를 제공할 예정입니다. 설리는 도움을 위해 필요한 정보를 수집할 것입니다. 고객은 감사의 뜻을 표합니다. 설리는 추가 정보를 제공할 것입니다. 고객 서비스는 무료로 제공됩니다. 설리는 또한 고객 서비스부에도 도움을 요청합니다. 고객 서비스는 제공될 예정입니다. 고객 서비스 부장은 개인정보를 제공할 수 있습니다. 고객 서비스는 추후 제공될 것입니다. 고객 서비스부는 이에 대해 논의할 것입니다.
test_278,"#Person1#이 낮잠을 자러 가고, 한 시간 후에 다시 전화해 저녁을 준비하기로 한다. 하지만 실제로는 그렇지 않을 수도 있다는 걱정을 하게 된다. #Fred가 저녁을 깨워줄 예정이지만, #Sam은 매우 피곤해한다. 그래서 그들은 좋은 낮잠이 되기를 바란다. 결국 그들은 동의한다. Fred는 기쁘게 이를 받아들인다. 그들은 오후 6시에 만나기로 한다. Dina는 저녁을 함께 먹기로 한다. 대화는 끝난다. Excup을 떠난다."
test_279,"#Person2#는 중국 음식을 번거롭게 해 불편합니다. 이를 포장할 수 있는 테이블을 안내합니다. 음식과 음료를 주문한 후, 고기가 소고기인지 궁금해 합니다. #PAerson1#은 소고기 버튼을 눌러달라고 요청합니다. 또한 도움이 필요할 경우 그 버튼을 누르면 된다고 설명합니다. 또한, 고기가 어떤 종류인지 궁금해하는 사람에게 정보를 제공한다고 알려줍니다. 이에 직원이 이를 알립니다. 고객은 감사의 뜻을 표합니다. 고객은 고기에 대한 정보를 제공하기 위해 전화를 걸었습니다."
test_280,"#Person2#는 식기를 챙기고, 줄을 서며 #Peron1#에게 차례를 청합니다. 그들은 크림 케이크를 좋아하지 않지만, 느끼한 느낌은 들지 않습니다. 그들은 음식을 먹으면서 느낀 점에 대해 이야기합니다. 그들은 나누어진 의견을 공유합니다. 그들은 기분이 나아지기를 기대합니다. 그러나 #Pesson2명은 느끼한 음식을 선호하지 않습니다. 이에 대해 불평합니다. 이에 동의합니다. 그들은 느끼함을 느끼지 않기 위해 노력합니다. 그들은 음식 케이크를 먹기로 합니다. 그들은 오늘 무엇을 먹을지 이야기합니다."
test_281,"#Person1#은 Lucy에게 Stanley 노래가 듣고 싶다고 요청하지만, Luecy는 노래를 듣지 못하고 있습니다. 그래서 그들은 리스트 맨 위에 노래를 올려놓기로 합니다. #Frank는 이를 허락합니다. 그들은 오늘 밤에 엘비스 노래를 듣기로 합니다. Lucey는 그것에 동의합니다. 그들은 내일 노래 리스트 맨위에 노래를 올려놓을 것입니다. 그들은 내일도 함께 노래할 예정입니다. 그들은 계속해서 대화를 나눕니다. 결국 그들은 노래를 하기로 합니다. 그들은 내일 Stansey의 집에 가기로 결정합니다."
test_282,"#Person2#는 집에서 보는 비디오 플레이어가 영화관을 대체할 것이라며, 영화 상영의 새로운 장을 열어야 한다고 주장합니다. # Person1#은 영화관이 사람들과 만나는 장소가 되어야 한다고 생각합니다. 두 사람 모두 영화관의 역할에 대해 동의합니다. 그들은 또한 영화관의 개념을 새롭게 정립해야 한다고 제안합니다. 이는 사람들이 만나는 장소로 영화관을 생각해야 한다고 믿기 때문입니다. 이에 동의합니다. 이에 대한 논의는 진행됩니다. 결론은 결론은 밝힙니다.니다. 그들은 영화관의 발전이 중요하다는 데에 동의합니다."
test_283,#Person2#는 날씨가 따뜻해짐에 따라 가볍고 산뜻한 면 드레스를 찾고 있습니다. 그들은 다양한 색상의 면 드레스에 대해 논의하고 있습니다. 최종적으로는 하얀색이 선호됩니다. 두 사람 모두 모두 하얀색을 선호합니다. #Pserson1#은 봄에는 다양한 색상이 있다고 이야기합니다. #Frank는 이에 동의합니다. 그들은 또한 각자의 취향에 맞는 색상의도 공유합니다. 그들은 서로의 선호하는 색상에 대해 이야기합니다. 최종적으로 그들은 하얀색을 선택하게 됩니다. 그들은 서로의 취향에 동의합니다.
test_284,"Joshua는 #Person2#에게 용돈을 주면서 아빠가 매주 토요일마다 쌓인 돈이라며 너무 많이 준다고 말합니다. #person1#은 돈이 많다고 생각하여 침대 밑에 있는 비밀 돈통을 사용하기로 합니다. 그 후, 두 사람은 이 계획에 대해 이야기합니다. 그녀는 저축과 책 구매를 계획합니다. John은 이를 긍정적으로 받아들입니다. 이는 매우 좋은 계획입니다. #Prishura는 이에 동의합니다. 그들은 또한 다른 계획도 논의합니다. 그들은 이를 위해 돈을 모으기로 합니다."
test_285,"#Person1#은 Mike에게 파티 초대장을 받았고, 일 후 운전해서 파티에 참석할 예정이다. #person2#는 친구들에게 차를 타고 가자고 제안했고, 그들은 이를 수락했다. 그들은 파티에 갈 때 자신의 차량에 대해 논의하기로 했다. #Forcy는 MiKe에게 연락하기로 했다. 그들은 최종적으로 동의했다. 그들은 자동차를 타고 가기로 합의했다. 그들은 내일의 파티에 대해 이야기했다. Forecy는 파티의 시간과 장소를 조율하기로 했다."
test_286,#Person1#은 우선우편으로 보낼 책자 우표 세 장과 항공우편 우표 창구를 요청합니다. 또한 우편환을 구입하려면 복도를 따라 세 창구 아래에서 우표환을 살 수 있다고 안내합니다. #Peron2#는 이 요청을 반영하여 보험을 들어줄 것입니다. 그 외에도 여러 가지 옵션을 제안합니다. 이에 대해 대화하는 대화 내용입니다. 소포가 보험에 가입되었는지는 확인되지 않았습니다. 답변은 교환 가능 여부와 함께 제공된 옵션에 대해 계속 논의하기로 합니다.
test_287,#Person1#과 #Peron2#는 지진이 세계에서 가장 무서운 자연재해 중 하나라고 생각합니다. 두 사람은 중국이 많은 파괴적인 지진을 겪었기 때문에 지진을 두려워할 필요가 없다고 의견을 모습니다. 그들은 또한 원촨 지진 당시 인류 간의 사랑은 지리적 한계가 없었다는 점에 동의합니다. 그러나 지금의 지진 앞에서는 무기력함을 느꼈습니다. 이는 자연재해에 대한 대중의 인식 차이로 이해됩니다. 이들은 또한 당시 사람들은 구조와 '지원'이라는 두 단계를 모두 알고 있었습니다. 이에 대해 의문을 제기합니다.
test_288,"#Person1#은 덥고 습하고 추운 날씨를 겪고 있으며, 두 달 동안 지속된 비를 견디기 어려워합니다. 하지만 그들은 곧 봄이 올 것이라고 이야기합니다. 그들은 이 날씨를 견디기 힘들었던 이유를 이해합니다. 그들은 모두 따뜻한 날씨를 좋아한다고 말합니다. 그들은 이제 봄을 맞이하게 됩니다. 그들은 서로에 대해 이야기를 나눕니다. 그들은 이에 동의합니다. 그들은 날씨가 곧 따뜻해 질 것이라고 생각합니다. 그들은 또한 희망을 가집니다.니다. 그들은 봄에 날씨가 좋기로 결정합니다."
test_289,#Person2#는 가족들을 위해 올림픽 기념품 가게에 가서 선물을 구매하고 싶어 합니다. #person1#도 올림픽 마스코트를 사고 싶어합니다. #Frank는 그 중 하나입니다. 그들은 가격 차이가 큰 인형들이 어떻게 팔리는지 알고 싶어합니다. 그들은 올림픽 기념품을 빨리 구경하기로 합니다. 그들은 시간이 지나면 그곳에 가기로 합니다. 그들은 뭐가 있는지 알고 싶어 합니다. 그들은 그날 경기가 끝난 후 가기로 결정합니다. 그들은 함께 쇼핑을 하기로 합니다. 그들은 그것에 대해 이야기합니다. 그들은 무엇을 할 것인지에 대해 논의하기로 합니다.
test_290,#Person1#은 큰 요리용 알루미늄 팬을 구매하고 싶어 합니다. 하지만 손잡이가 있는 다른 제품을 찾았습니다. 결국 #Ferson2#는 현금으로 결제합니다. 뚜껑은 준비하지 않은 것을 알게 됩니다. #Frank는 사과하며 함께 먹기로 합니다. 그 후 그들은 함께 뚜껑에 대해 이야기를 나눕니다. 그 결과 가격은 현금으로 결정됩니다. 구매자는 팬과 함께 구매하게 됩니다. 뚜껑의 위치와 가격에 대해 설명을 듣습니다. 또한 팬의 뚜껑도 확인합니다.
test_291,"#Person1#은 사무실에 일하느라 바빴고, 둘 다 퇴근 후 만나자고 제안합니다. 그들은 다섯 시에 만나기로 합니다. 그들은 함께 차를 타러 가기로 했습니다. 그들은 저녁 5시에 만나기로 결정합니다. 그들은 만날 날짜를 조율하고 있습니다. 그들은 내일 다섯 시에 만날 약속을 잡습니다. 그들은 서로의 차를 타는 것에 동의합니다. 그들은 저녁 6시 30분에 만나기로 합의합니다. 그들은 만나서 내일 일을 시작할 예정입니다. 둘은 다시 일하러 가기로 합니다. 둘은 서로에게 격려의 말을 전합니다."
test_292,"#Person1#은 Mr. Becker에게 워싱턴의 관료들이 그들의 직업을 선호하는 이유를 설명합니다. 그는 많은 사람들이 성인 기간 동안 연방 정부를 위해 일하기 때문에 급여와 근무 조건이 좋다고 말합니다. 그는 GS-15의 급여를 깎아줍니다. 그는 급여가 직급 상단에 위치하고 생활 임금을 받을 수 있습니다. 그는 더 많은 급여를 요구합니다. 그는 직급 최상단에 있는 급여를 제공받을 수 있습니다. 그녀는 아직 만족스러운 직장을 찾지 못했지만, 그는 연봉이 더 높다고 느낍니다."
