fname,summary
test_265,"#Person2#는 #Pson1#에게 화를 완화하기 위한 방법으로 음악을 듣기, 조깅, 요가, 산책 등을 조언합니다. 또한, #Phils에게 운동과 운동을 권장합니다. #Prephins도 이에 동의합니다. 그들은 운동으로 마음을 가라앉히기를 원합니다. 또한 산책도 제안합니다. 이에 대한 답변을 받습니다. 결국 그들은 산책을 하기로 결정합니다. 대화는 자연스럽게 진행됩니다. 결국 둘은 운동의 중요성에 대해 논의하게 됩니다. 결국 그들은 서로 동의합니다. 결국 그들은 동의합니다. 결론은 결국 걷기로 결정합니다. 그들은 걷기하기로 합니다. 그들은 걷기로 동의합니다. 운동이 화요일에 함께 산책하기로 결정합니다. 운동은 화요일 오후 3시 30분에 시작된다는 내용입니다."
test_266,"#Person2#는 #Peron1#에게 뉴질랜드에 있는 가족에 대해 설명하며, 그들이 삼촌 Bill과 그의 딸 Jane의 사촌임을 알려줍니다. 또한, 그들은 내년에 유럽 여행을 계획하고 있습니다. #Frank는 그 계획에 대해 이야기합니다. #Mr. Sarah는 자신의 계모를 초대하여 계모를 고용할 예정입니다. 그들은 내년에 여행 계획을 공유합니다. 그들은 이 계획에 대해 논의합니다. Mr. Steve는 동의하며 내년에 유럽 여행 계획을 언급합니다. 그들은 함께 미국으로 여행을 계획합니다. 그들은 또한 그곳에 대해서도 이야기를 나눕니다. 그들은 내년에 여행을 계획 중입니다. 그들은 함께 방문할 계획입니다. 그들은 내년 유럽 여행 계획도 논의됩니다. 그들은 서로 인사를 나누며 계획을 논의합니다."
test_267,Stuart 씨는 #Person1#에게 도시 마라톤에서 우승하여 기쁘다고 말합니다. 그들은 대회에서 우승한 것을 자랑스럽게 생각합니다. 그는 또한 참가자들에게 결승선으로 달려가는 모습을 보여줍니다. Steve는 그 우승에 대해 매우 기뻐합니다. 그는 자신도 기쁘다고 이야기합니다. 그는 덧붙입니다. 그는 또한 그들의 결승선을 본 것을 언급합니다. 그는 기쁘다고 설명합니다. 그는 이어가기 위해 함께 경기를 관람했던 친구들을 언급합니다. 그들은 모두 그 경기에 대해 이야기합니다. #Peron2#는 이에 대해 흥분하고 있습니다. 그는 또한 자신의 경험을 공유합니다. 그들은 또한 그들을 자랑스러워합니다. 그는 계속해서 경기장에는 사람들이 계속 도착할 것이라고 말합니다. 그는 마침내 결승선으로 향하는 것을 보았습니다. 그는 또한 그들은 이야기를 나누었습니다.
test_268,"#Person2#는 아이들을 위한 선물로 DENY 브랜드의 스니커즈를 5켤레 구매하려고 하지만, 면세점에서 총 지출 금액이 $300을 넘을 수 없어 아내는 향수 한 병을 사고 싶어 합니다. 결국 #Ferson1#이 그를 위한 선물을 구매합니다. 그 때 아내가 향수를 사기로 했습니다. 그러나 #Free가 거짓이라고 밝혀졌습니다. 아내는 그것이 $60을 훨씬 초과한다고 생각했기 때문입니다. 그래서 #Ford가 그것을 구매하기로 결정했습니다. 아내는 처음에 믿지 않았지만, #Frank가 거짓말을 했다는 것을 알고 화가 났던 것이 사실대로였습니다. 결국 아내는 그것을 사기로 결정했습니다. 그녀는 결국 가격이 비싼 DKNY 브랜드를 추천했습니다."
test_269,#Person1#는 영국으로 전화하고 싶어 로밍 요금이 너무 비싸다고 생각하여 현지 SIM 카드를 사용하는 것을 제안합니다. 홍은 그 비용을 절감할 수 있게 됩니다. 비용은 분당 10위안입니다. 홍는 그 비용을 저렴하게 구입할 수 있어 기쁘습니다. 대화는 끝났습니다. 비용은 예상보다 저렴하게 청구되었습니다. 고객은 이에 대해 만족해했습니다.습니다. 그는 계약을 체결했습니다. 고객은 계약서를 받았습니다. 가격은 분당 10위안에 달했습니다.홍은 그 가격에 만족했습니다. 고객 씨는 인상적이라고 말했습니다. 고객 씨 씨는 댓글을 남겼습니다. 김은홍 씨는 이를 감사히 여겼습니다. 그녀는 비용에 대해 설명했습니다. 김은동 씨는 그 가격에 동의했습니다. 그는 영국으로 전화를 걸었습니다.
test_270,"Mr. Brown은 한 달에 1,800위안을 받고 있으며, #Person1#은 그의 능력과 경험에 따라 월급을 지급할 것이라고 설명합니다. 그들은 초기에는 한 달에 2,500위안을 지급하기로 결정합니다. 그는 또한 매년 유급 휴가도 제공하기로 약속합니다. 그녀는 이에 대해 만족감을 표현합니다. Mrs. Dina는 이에 대해 이야기합니다. 그는 채용 결정을 돕겠다고 약속합니다. 그는 매주 토요일과 일요일에 충분한 휴가와 유급 휴가를 제공하겠다고 약속합니다. Miss Milker는 이에 동의합니다. 그는 이에 대해 긍정적인 반응을 보입니다. 그는 이를 승인합니다. 그는 감사 인사를 전합니다. 그는 계속해서 약속을 이룹니다."
test_271,"#Person2#는 Barry를 좋아하며 그의 형 Paul을 닮지 않았다고 생각합니다. 반면 #Ferson1#은 자신이 정중하고 신중하며 수줍음이 많다고 생각합니다. 그들은 서로의 성격에 대해 이야기하며, Baril은 금요일에 자신의 생일 파티에 참석할 계획입니다. #Freefield는 수줍음 때문에 고민 중이라고 말합니다. 둘 다 자신의 생각을 공유합니다. 그들은 밖에 나가서 새로운 친구를 사귀는 것을 좋아하기 때문입니다. Barri는 금요일에 그녀의 생일 파티를 함께할 예정입니다. 그들은 서로 다른 성격과 수줍음에 대해 이야기하는 것이 맞다고 결론지립니다. 그들은 서로 간의 대화는 자연스럽게 어울리지 않습니다."
test_272,"#Person1#은 파사디나나 아카디아에 있는 중간 크기의 집을 구매하려고 합니다. #Peron2#는 #Pson1AP에게 전망이 좋은 집을 추천합니다. #Pre1#는 며칠 내에 결과를 통보하겠다고 약속합니다. 이후 그들은 완벽한 집을 찾기 위해 며칠 내로 계약을 체결할 예정입니다. 이에 대해 정보를 요청합니다. 결과는 며칠 내에 통보될 것입니다. 이에 대해 문의하기로 결정합니다. 이에 대해 자세한 정보를 제공하기로 약속합니다. 그는 곧 연락하기로 합니다. 결과는 내일 내로 알려집니다. 이에 대해 통보하기로 합의합니다. 이에 따라 #Psey는 조만간 통보하기로 합니다. 이에 대해 정오에 연락하기로 약속하자. 이에 대한 자세한 정보를 제공할 예정입니다. 한편, Mrs."
test_273,"Grant 씨는 샘플을 어디에 둘지 결정하지 못하고 있습니다. #Person2#는 다음 주에 연락하겠다고 약속합니다. Grunt 씨는 이를 승인합니다. 그는 곧 연락하겠다고 합니다. Gr 건t 씨는 다시 연락할 것입니다. Grangt 씨는 감사해합니다. 그는 다음 주 월요일에 연락하기로 합니다. 이에 Grnt 씨는 감사의 뜻을 전합니다. 한편, John은 Mr. Lee에게 전화를 걸어 결정을 내리기 어렵다고 말합니다. Mrs. Dina는 이를 알립니다. 이에 대해 문의합니다. Kee는 전화로 답합니다. Korea는 이를 전달하기로 합니다. Key는 내일 다시 연락하기로 합의합니다."
test_274,"#Person2#는 #Peron1#에게 PHS에서 Sons으로 가는 직행 버스를 두 번 타야 한다고 설명하며, 261번을 이용하면 Sones까지 갈 수 있다고 말합니다. 또한 다른 방법을 제시합니다. 하지만 #person1샵은 그 방법을 사용할 수 없다고 설명합니다. 이에 대해 자세한 정보를 제공하지 않습니다. 결국, 두 사람은 각각의 버스에 대한 정보를 교환합니다. 이 정보는 Mrs. Miller의 소개를 통해 확인됩니다. 대화는 다음 날 오전 10시에 다시 만나기로 결정합니다. 최종 결정입니다. 최종 결정은 오후 6시 30분에 도착합니다. 모든 것이 완료됩니다. 마지막 날은 오후 7시 30분에 출발합니다. 마지막 날에 도착하는 것입니다."
test_275,"#Person1#이 Mrs. Word를 집까지 태워다 준 후, Mr. Lee가 차 열쇠를 꺼내는 동안 우산을 들어달라고 부탁합니다. 오늘 밤은 끔찍하다고 말합니다. 그들은 대화를 나누며 잠자러 갑니다. Mr-Lee는 그의 집에 도착합니다. 그 날 밤의 끔찍한 밤 환경에 대해 이야기합니다. 대화 후 두 사람은 이야기를 나눕니다. 그들은 잠자리 들기 전 우산을 나누기로 합니다. 그 후, 그들은 문이 열리기를 기다립니다. 그 후 그들은 작별 인사를 나누었습니다. 회의가 끝난 뒤 그들은 잠자리에 듭니다. 그 일은 끔찍하다는 것을 알게 됩니다. 그 이유는 오늘 밤의 악몽 때문입니다."
test_276,#Person2#는 다리가 아프지만 어깨 엑스레이를 찍는 것을 권장합니다. 하지만 아침까지는 시간이 없으므로 #Ferson1#은 오늘 밤은 병원에 있는 것이 좋다고 조언합니다. #Frederica는 심각한 문제가 아니라고 판단합니다. 그들은 내일 밤은 병원에서 진료를 받는 것이 좋겠다고 합니다. 최종적으로 #Flader는 동의합니다. Fredurs는 오늘 밤 병원 방문을 권합니다. Dina는 이에 동의합니다. 그들은 동의합니다. 결국 동의합니다. 파킨슨병으로 발전하게 됩니다. 그들은 내일 아침까지 입원하기로 결정합니다. Falls는 치료가 필요하다는 데 동의합니다. 그는 동의합니다. 그녀는 동의합니다. 그 후 두 사람은 내일은 결근하기로 합니다.
test_277,"#Person2#는 도시에 관광 왔다가 카드를 잃어버려 IBA 고객 서비스부에 도움을 요청했습니다. 설리는 카드를 찾을 수 없었고, 몇 가지 정보를 제공하겠다고 했습니다. 고객은 카드를 다시 챙기지 않을까 걱정했지만, 설리는 괜찮다고 했습니다. 설리는 여러 정보를 제공할 예정입니다. 고객은 감사의 뜻을 전합니다. 설리는 카드 분실 가능성을 언급하며 추가 정보를 제공할 것입니다. 설리는 이를 부인했습니다. 고객은 호텔 로비 바에서 요금 청구할 때 사용한 카드를 다시 사용할 수도 있습니다. 설리는 이에 대해 걱정했습니다. 고객 서비스는 설리를 도와주겠다고 약속했습니다. 고객 서비스부는 이를 받아들였습니다. 고객 서비스부 관계자는 추후에 추가 정보를 제공하기로 했습니다. 대화는 진행됩니다. 설리는 신용카드를 찾으러 갈 예정입니다."
test_278,"#Person1#이 낮잠을 자러 가고, 한 시간 후에 다시 전화해 저녁을 준비하기로 한다. 하지만 실제로는 그렇지 않을 수도 있다는 걱정을 하게 된다. #Fred가 저녁을 깨워줄 예정이지만, #Sam은 매우 피곤해한다. 그래서 그들은 좋은 낮잠이 되기를 바란다. 결국 그들은 동의한다. Fred는 기쁘게 이를 받아들인다. 그들은 오후 6시에 만나기로 한다. Dina는 저녁을 함께 먹기로 한다. 대화는 끝난다. Expersetzy는 이에 동의한다. Tom은 기분이 나아지기를 기대하며 그들은 함께 즐거운 시간을 보낸다. Dinna는 5일 후의 계획을 세운다. Sal은 7일 후의 새해를 맞이하는 것이 좋다."
test_279,"#Person2#는 중국 음식을 번거롭게 해 불편합니다. 이를 포장할 수 있는 테이블을 안내합니다. 음식과 음료를 주문한 후, 고기가 소고기인지 궁금해 합니다. #PAerson1#은 소고기 버튼을 눌러달라고 요청합니다. 또한 도움이 필요할 경우 그 버튼을 누르면 된다고 설명합니다. 또한, 고기가 어떤 종류인지 궁금해하는 사람에게 정보를 제공한다고 알려줍니다. 이에 직원이 이를 알리며 도움을 줍니다. 고객은 이에 감사의 뜻을 표합니다. 고객은 이를 감사히 여기며 직원에게 연락합니다. 직원들은 고기와 고추장을 부탁합니다. 고기는 소고기임을 밝힙니다. 고기는 이미 소고기일 것입니다. 고객은 이미 소고기에 달았습니다. 고객은 고기를 주문한 상태였습니다."
test_280,"#Person2#는 식기를 챙기고, 줄을 서며 #Peron1#에게 차례를 청합니다. 그들은 크림 케이크를 좋아하지 않지만, 느끼한 느낌은 들지 않습니다. 그들은 음식을 먹으면서 느낀 점에 대해 이야기합니다. 그들은 나누어진 의견을 공유합니다. 그들은 기분이 나아지기를 기대합니다. 그러나 #Pesson2명은 느끼한 음식을 선호하지 않습니다. 이에 대해 불평합니다. 이에 동의합니다. 그들은 느끼함을 느끼지 않기 위해 노력합니다. 그들은 음식 케이크를 먹기로 합니다. 그들은 오늘 무엇을 먹을지 고민합니다. 하지만 결국 동의합니다. 대화는 계속됩니다. 그들은 느끼한 케이크를 먹을 예정입니다. 그들은 사랑을 표현합니다. 그들은 맛에 대한 의견은 유지됩니다. 이에 대해 의견이 다릅니다."
test_281,"#Person1#은 Lucy에게 Stanley 노래가 듣고 싶다고 요청하지만, Luecy는 노래를 듣지 못하고 있습니다. 그래서 그들은 리스트 맨 위에 노래를 올려놓기로 합니다. #Frank는 이를 허락합니다. 그들은 오늘 밤에 엘비스 노래를 듣기로 합니다. Lucey는 그것에 동의합니다. 그들은 내일 노래 리스트 맨위에 노래를 올려놓을 것입니다. 그들은 내일도 함께 노래할 예정입니다. 그들은 계속해서 대화를 나눕니다. 결국 그들은 노래를 하기로 합니다. 그들은 내일 Stansey의 집에 가기로 결정합니다. 그들은 엘비스 노래가 울립니다. 그들은 내일 다시 만나기로 합니다. 그들은 목요일에 엘비스의 노래를 부를 예정입니다. 이들은 내일도 그들은 함께 노래가 계속됩니다."
test_282,"#Person2#는 DVD 산업의 발전으로 인해 영화관이 사라질 위기에 직면했다고 보고, 이에 대한 대안으로 영화 상영의 개념을 혁신해야 한다고 생각합니다. 또한, 사람들이 영화를 보는 장소가 아닌 사람들과 만나는 장소로 바꿔야 한다고 주장합니다. 두 사람은 영화관의 개념에 대해 논의합니다. #Ferson1#은 비디오 플레이어가 영화관을 대체할 것이라고 봅니다. #안은 DV디의 발전에 동의합니다. 또한 영화관은 사람들이 만나는 장소라고 주장합니다. 둘 다 영화관은 단순히 영화를 보는 곳만이 아니라 사람들과의 관계를 중요하게 여깁니다. 그들은 영화관은 이제 더 많은 것을 얻어야 한다고 결론지었습니다. 이는 동의합니다."
test_283,#Person2#는 날씨가 따뜻해짐에 따라 가볍고 산뜻한 면 드레스를 찾고 있습니다. 그들은 다양한 색상의 면 드레스에 대해 논의하고 있습니다. 최종적으로는 하얀색이 선호됩니다. 두 사람 모두 모두 하얀색을 선호합니다. #Pserson1#은 봄에는 다양한 색상이 있다고 이야기합니다. #Frank는 이에 동의합니다. 그들은 또한 각자의 취향에 맞는 색상의도 공유합니다. 그들은 서로의 선호하는 색상에 대해 이야기합니다. 최종적으로 그들은 하얀색을 선택하게 됩니다. 그들은 서로의 취향에 동의합니다.입니다. 그들은 서로 다른 색상의 옷을 선택합니다. 그들은 내일은 더 나은 것을 찾습니다. 그들은 내일의 선택은 하지 않기로 합니다. 그들은 서로의 목적에 대해 동의합니다.
test_284,"Joshua는 #Person2#에게 용돈을 주면서 아빠가 매주 토요일마다 쌓인 돈이라며 너무 많이 준다고 말합니다. #person1#은 돈이 많다고 생각하여 침대 밑에 있는 비밀 돈통을 사용하기로 합니다. 그 후, 두 사람은 이 계획에 대해 이야기합니다. 그녀는 저축과 책 구매를 계획합니다. John은 이를 긍정적으로 받아들입니다. 이는 매우 좋은 계획입니다. #Prishura는 이에 동의합니다. 그들은 또한 다른 계획도 논의합니다. 그들은 이를 위해 돈을 모으기로 합니다. 그들은 이를 어떻게 마련할지도 논의합니다. Jehtha는 이를 긍정적으로 생각합니다. 그들은 세부 사항을 논의할 것입니다. 그들은 또한 비밀 돈통의 사용에 대해서도 이야기합니다. 그들은 이 돈으로 무엇을 할 예정입니다."
test_285,"#Person1#은 Mike에게 파티 초대장을 받았고, 일 후 운전해서 파티에 참석할 예정이다. #person2#는 친구들에게 차를 타고 가자고 제안했고, 그들은 이를 수락했다. 그들은 파티에 갈 때 자신의 차량에 대해 논의하기로 했다. #Forcy는 MiKe에게 연락하기로 했다. 그들은 최종적으로 동의했다. 그들은 자동차를 타고 가기로 합의했다. 그들은 내일의 파티에 대해 이야기했다. Forecy는 파티의 시간과 장소를 조율하기로 했다. 이들은 각자 자신의 계획에 따라 가기로 결정했다. 그들은 향후 계획을 논의하기로 했다. Fordie는 파티에서 어떤 식으로 갈지는 추후 결정하기로 했다. Force는 이에 대해 논의할 예정이다."
test_286,"#Person1#은 50달러에 책자 우표와 항공우편 우표 세 장을 보험으로 구매하고자 하며, 우편환을 구입하는 데 있어 우체국의 위치를 안내받습니다. 또한 그들은 복도를 따라 세 창구를 거치는 우편환도 구입할 수 있다고 안내합니다. 이는 일반 우편 창구 옆의 우표 창구에서 우편환이 구매할 수 있기 때문입니다. 또한, 그들은 우편환의 위치도 안내받을 수 있습니다. 이는 해당 창구의 위치가 우체국이라고 설명합니다. 이에 따라 그들은 안내를 받습니다. 그들은 방이름도 제공됩니다. 그들은 방은 안내받아야 합니다. 방은 방은 열쇠로 사용될 예정입니다. 방은 무료로 제공되지 않는다는 안내를 받는 것이지요."
test_287,#Person1#과 #Peron2#는 지진이 세계에서 가장 무서운 자연재해 중 하나라고 생각합니다. 두 사람은 중국이 많은 파괴적인 지진을 겪었기 때문에 지진을 두려워할 필요가 없다고 의견을 모습니다. 그들은 또한 원촨 지진 당시 인류 간의 사랑은 지리적 한계가 없었다는 점에 동의합니다. 그러나 지금의 지진 앞에서는 무기력함을 느꼈습니다. 이는 자연재해에 대한 대중의 인식 차이로 이해됩니다. 이들은 또한 당시 사람들은 구조와 '지원'이라는 두 단계를 모두 알고 있었습니다. 이에 대해 의문을 제기합니다. #Pson1]은 이에 동의합니다. 하지만 당시 사람들은 '구조'와 '지원'의 두 단어에 익숙하지 않았습니다. 이는 당시 사람들은 '인간 간 사랑'을 가장 소중히 여겼기 때문입니다.
test_288,"#Person1#은 덥고 습하고 추운 날씨를 겪고 있으며, 두 달 동안 지속된 비를 견디기 어려워합니다. 하지만 그들은 곧 봄이 올 것이라고 이야기합니다. 그들은 이 날씨를 견디기 힘들었던 이유를 이해합니다. 그들은 모두 따뜻한 날씨를 좋아한다고 말합니다. 그들은 이제 봄을 맞이하게 됩니다. 그들은 서로에 대해 이야기를 나눕니다. 그들은 이에 동의합니다. 그들은 날씨가 곧 따뜻해 질 것이라고 생각합니다. 그들은 또한 희망을 가집니다.니다. 그들은 봄에 날씨가 좋기로 결정합니다. 그들은 서로에게 희망의 메시지를 전합니다. 그들은 그렇게 하기로 합니다. 그들은 행복합니다. 그들은 내일도 계속됩니다. 그들은 날이 따뜻해지면 좋겠습니다. 그들은 봄이 오기를 기대합니다. 그들은 함께 화창한 날씨를 기대하고 있습니다."
test_289,#Person2#는 가족들을 위해 올림픽 기념품 가게에 가서 선물을 구매하고 싶어 합니다. #person1#도 올림픽 마스코트를 사고 싶어합니다. #Frank는 그 중 하나입니다. 그들은 가격 차이가 큰 인형들이 어떻게 팔리는지 알고 싶어합니다. 그들은 올림픽 기념품을 빨리 구경하기로 합니다. 그들은 시간이 지나면 그곳에 가기로 합니다. 그들은 뭐가 있는지 알고 싶어 합니다. 그들은 그날 경기가 끝난 후 가기로 결정합니다. 그들은 함께 쇼핑을 하기로 합니다. 그들은 그것에 대해 이야기합니다. 그들은 무엇을 할 것인지에 대해 논의하게 됩니다. 그들은 날이 갈수록 행복해집니다. 그들은 날씨가 좋아지는 것에 동의합니다. 그들은 내일도 계속된 관심사에 대해 이야기하며 내일도 함께 방문할 예정입니다. 내일은 날씨가 좋을 것 같습니다.
test_290,#Person1#은 큰 요리용 알루미늄 팬을 구매하고 싶어 합니다. 하지만 손잡이가 있는 다른 제품을 찾았습니다. 결국 #Ferson2#는 현금으로 결제합니다. 뚜껑은 준비하지 않은 것을 알게 됩니다. #Frank는 사과하며 함께 먹기로 합니다. 그 후 그들은 함께 뚜껑에 대해 이야기를 나눕니다. 그 결과 가격은 현금으로 결정됩니다. 구매자는 팬과 함께 구매하게 됩니다. 뚜껑의 위치와 가격에 대해 설명을 듣습니다. 또한 팬의 뚜껑도 확인받습니다. #Pson2다는 정보를 제공받습니다. 이에 따라 구매자는 구매자는 결과에 대한 보상을 받습니다. 뚜껑이 작동하는 것을 알게 된 후 구매자는 완료됩니다.
test_291,"#Person1#은 사무실에 일하느라 바빴고, 둘 다 퇴근 후 만나자고 제안합니다. 그들은 다섯 시에 만나기로 합니다. 그들은 함께 차를 타러 가기로 했습니다. 그들은 저녁 5시에 만나기로 결정합니다. 그들은 만날 날짜를 조율하고 있습니다. 그들은 내일 다섯 시에 만날 약속을 잡습니다. 그들은 서로의 차를 타는 것에 동의합니다. 그들은 저녁 6시 30분에 만나기로 합의합니다. 그들은 만나서 내일 일을 시작할 예정입니다. 둘은 다시 일하러 가기로 합니다. 둘은 서로에게 격려의 말을 전합니다. 둘은 내일 만나자는 약속을 받습니다. 그들은 다음 날 다섯 시에 만납니다. 그들은 서로의 차 타기에 동의합니다. 그날은 다섯 시에 다시 만날 날을 정합니다. 그들은 서로의 차에 대해 이야기하는 날이죠. 그들은 저녁 6시에 만나야 합니다."
test_292,"Mr. Becker는 워싱턴의 관료들이 그들의 직업을 좋아하는 이유를 설명합니다. 그는 도시의 아름다움과 사무실이 흥미롭며, 많은 사람들이 성인 기간 동안 연방 정부를 위해 일합니다. 급여는 민간 업계와 비슷하지만 일부 직원들이 게으르다고 생각합니다. #Person1#는 대다수의 연방 직원들이 정직하고 성실한 전문가들이라고 설명합니다. Mrs. Backer은 급여와 조건이 매력적이라고 언급합니다. 그들은 급여와 조건에 대해 이야기합니다. 그들은 얼마를 버는지 논의합니다. 그들은 GS-15에 가입되어 있습니다. 그들은 직급 상단에 있는 수준입니다. 그들은 생활 임금을 받을 수 있습니다. 그들은 월급은 더 나은 대우를 받는 것이 중요하다는 것을 알게 됩니다."
test_293,"Pete는 Henry Johnson을 소개하고, 두 사람은 같은 도시 출신이라는 것을 알게 됩니다. 그들은 브루클린에서의 생활과 중국 맥주에 대한 의견을 나눕니다. 그들은 노래방에 가서 흥겹게 시간을 보내기로 합니다. 저녁 후 그들은 바 거리로 가기로 합니다. 그들은 저녁을 먹고 중국 맥주를 먹기로 합니다. 베이징의 수천 개의 바가 있다고 언급합니다. 그들은 저녁 후 바 거리에서 저녁을 함께 하기로 합니다. 그들은 바에 가기로 결정합니다. 그들은 음식을 먹고 바를 떠날 계획입니다. 그들은 내일 다시 만나기로 합니다. #Person3#은 노래방을 좋아한다는 것을 잊어버립니다. 그들은 노래를 즐깁니다. 그들은 다음 날 음식이 맛있다고 생각하며 함께 술을 마시기로 합니다."
test_294,"Mr. Jones는 Julie에게 그녀의 건강 상태가 좋지 않았다고 말하며, 식중독이 원인일 수 있다고 생각하지만 지금은 상태가 나아졌다고 한다. 그는 수업에 참여하기로 한다. 그들은 친구들에게 노트 필기와 생물학 수업 자료를 다운로드할 수 있는 방법을 제안한다. 이를 시도해 보기로 한다. Jillie는 그것이 좋은 아이디어라고 생각한다. 그들은 또한 온라인에서 정보를 다운로드할 수도 있다. 이를 시도하기로 결정한다. 그들은 함께 이 아이디어에 동의한다. 그들은 이를 계기로 수업에 참여할 계획이다. 그들은 이를 긍정적으로 받아들인다. 그들은 학교 시설을 개선할 예정이다. 그들은 학교 도서관의 활용에 대해서도 논의한다. 이들은 이를 긍정적으로 평가한다. 그들은 학교 시설의 개선 방안에 대해서도 논의하기로 한다. 이를 통해 해결 방안을 찾을 것이다. 그들은 이를 실행하기로 합의한다."
test_295,"Mike의 엄마가 오늘 오후에 친구를 초대하기 위해 방문할 친구들과 음료수, 커피, 콜라를 준비하느라 바쁘다. 엄마는 한 시간 후에 도착할 것이라고 말한다. 엄마는 사과와 바나나를 사오기로 한다. 엄마는 바나나가 남아 있으니 사과만 사와도 좋겠다고 제안한다. 엄마는 곧 도착할 예정이다. 엄마는 과일도 살 계획이다. #Person1#에게 사과만 가져오라고 한다. 바나나는 남아 있다. 엄마는 사과만 남은 상태다. 엄마는 이를 받아들인다. 엄마는 딸에게 사과와 과일을 사다 달라고 부탁한다. 엄마는 동의한다. 엄마는 빨리 도착할 것이다. 그러면 무엇을 살지 물어본다. 엄마는 단것을 사러 갈 것이다. 엄마는 딸의 친구를 위해 필요한 것들을 미리 사오도록 한다."
test_296,"#Person1#은 베를린에 도착하여 버스를 타기 위해 19시간 동안 기다려야 했습니다. 버스 여행이 불편했지만 환경에 덜 해로웠다고 생각했지만, 지금은 지쳐 있어 비행기를 타고 가기로 했습니다. 다음번 방문할 때 비행기를 탈 것이라고 생각했습니다. 그러나 다음 번에는 비행기를 이용할 것이라고 했습니다. #Ferson2#는 건강에도 신경 쓰여야 할 것 같다고 말했습니다. 그들은 다음 번에 다시 만나서 기뻐할 것입니다. 그들은 다음에 함께 방문할 때는 비행기를 타기로 결정했습니다. 그들은 환경 문제에 대해 논의하기로 했습니다. 그들은 다음번에는 서로에게 비행기로 가는 것에 동의했습니다. 그들은 다음에 만나서 서로의 삶에 대해 이야기를 나눌 것입니다."
test_297,"#Person2#는 주말에도 일하고 싶어하며, 여행과 사람 만나는 것을 좋아하고 외국어를 잘 구사할 수 있다고 합니다. 또한 대학 시절에는 학급 앞에서 말하는 것을 즐겼습니다. 그는 특히 대중 연설을 잘했다고 합니다. 또한 자신의 학업 성적과 학급 내 위치를 잘 알 수 있었습니다. 대중 연설 능력을 보여주었습니다. 또한 다양한 언어를 구사하는 것을 좋아했습니다. 대화가 오갔으나 학급에서 말하는 것을 좋아했는지는 잘 기억하지 못했습니다. 또한 대중 연설 능력은 좋았다고 했습니다. 또한 잘 성장한 배경을 가지고 있었습니다. 또한 대학을 다닐 때 학급 안에서 말하는 것을 선호했습니다. 이에 대해서도 긍정적으로 평가했습니다. 주요 연설 기회를 가졌습니다. 대중 연설이 인상적이었습니다."
test_298,"에이미가 어제 피크닉에 초대한 제니와 빌의 초대를 받았고, 베이하이 공원에서 즐거운 시간을 보냈다고 #Person1#에게 말합니다. 지미는 어제 저녁에 전화를 걸어 자신의 책을 돌려주려 했습니다. 30분 뒤에 함께 카페에서 만나기로 했습니다. 대화 후 지미는 집으로 돌아와서 다시 전화할 예정입니다. 에이미는 에이미에게 책을 돌려줄 것입니다. 어제 에이미는 자신의 책을 인터넷에서 보냅니다. 에이미는 30분 뒤에 다시 만나자고 제안합니다. 에이미는 결국 동의합니다. 그 후, 그들은 30분 뒤에 아래 카페에서 만날 것입니다. 에이미는 지미의 책을 다시 만나기로 합니다. 대화 후 대화는 30분 뒤에 온라인으로 대화 내용을 확인하기로 합니다. 에이미는 곧 카페에서 만난다."
test_299,"#Person1#은 Peter에게 정원에 물을 줘야 한다고 요청하지만, Pete는 지난여름에도 엄청 건조했기 때문에 물 대신 차를 마실 수 있다고 합니다. 이는 기분 좋은 놀라움을 줍니다. 이후 Peted는 차도 마실 겸 정원에 다시 들어가서 차를 마시기로 합니다. 이는 일종의 기분 좋은 놀이라고 합니다. 이에 대해 이야기하던 중, 그녀는 동의합니다. 그는 이제 정원에 물 한 잔 주지 않아도 된다고 말합니다. 이는 매우 기분 좋은 일입니다. 이는 기분 큰 놀라움이라고 합니다. 이는 바로 기분 좋은 즐거움입니다. 이는 peter가 솔선수범해서 받아들인 결과입니다. 그는 혼자 차를 마실 수도 있다는 것에 대한 만족감입니다. 그는 그 자체로도 충분합니다."
test_300,"#Person1#은 긴급 회의를 최대한 빨리 소집하자고 제안하고, Ken이 돌아오면 일정을 잡아주겠다고 합니다. 대화는 Ken에게로 가기로 결정합니다. #Peron2#는 주문을 놓칠 수 없다고 말합니다. Ken은 이를 전달할 것입니다. 중요한 건 같습니다. 대화는 진행됩니다. Ken의 회람이 도착할 때 다시 진행하기로 합니다. 대화의 흐름은 유지됩니다. 그러나 #Ferson3#은 계속 진행하기로 했습니다. 이에 대해 #Ken에게 설명할 것입니다. 그 주문은 제가 체결될 것입니다. 그 주문을 대신 전달하기로 했기 때문입니다. 그럼 그럼 그럼 됩니다. 그럼 그럼으로 됩니다. 그러면 됩니다. 그렇게 하기로 합니다. 그럼 그럼요."
